speech_id,session,committee,date,issue,speaker,speaker_position,role_level,ministry,is_responsible,responsibility_tag,questioner,questioner_group,speech_text,speech_url
121904260X00620251128_082,219,厚生労働委員会,2025-11-28,第6号,上野賢一郎,厚生労働大臣,大臣,厚生労働省,True,担当,不明,不明,最高裁判決におきましては、デフレ調整につきまして、まず、厚生労働大臣が、本件改定当時、生活扶助基準の水準と一般国民の生活水準との間に不均衡が生じていると判断したことにつき、統計等の客観的な数値等との合理的関連性や専門的知見との整合性に欠けるところがあるとは言い難いとした上で、物価変動率のみを直接の指標として用いることについて、基準部会等による審議、検討が経られていないなど、その合理性を基礎づけるに足りる専門的知見があるとは認められないなどとして、物価変動率のみを直接の指標としてデフレ調整をすることとした点において、その厚生労働大臣の判断に裁量権の範囲の逸脱、またその濫用があり、生活保護法三条と八条二項に違反して違法と判示されたものと承知をしています。,https://kokkai.ndl.go.jp/txt/121904260X00620251128/82
121904260X00620251128_102,219,厚生労働委員会,2025-11-28,第6号,上野賢一郎,厚生労働大臣,大臣,厚生労働省,True,担当,不明,不明,政府としての判断につきましては、先ほど来局長が申し上げているとおり、三つの観点から様々な検討を踏まえ、また、最高裁判決も踏まえた上での対応をさせていただいていると考えています。,https://kokkai.ndl.go.jp/txt/121904260X00620251128/102
121904260X00620251128_104,219,厚生労働委員会,2025-11-28,第6号,上野賢一郎,厚生労働大臣,大臣,厚生労働省,True,担当,不明,不明,様々な生活実態をお持ちの方がいらっしゃるというふうに認識をしています。,https://kokkai.ndl.go.jp/txt/121904260X00620251128/104
121904260X00620251128_106,219,厚生労働委員会,2025-11-28,第6号,上野賢一郎,厚生労働大臣,大臣,厚生労働省,True,担当,不明,不明,"政府の方針としては、先ほど来局長が説明をしているとおりであります。
　平成二十五年の生活扶助基準の見直しにつきましては、デフレ傾向が続く中で基準額が据え置かれていた状況、あるいは、今委員からもお話のありました社会保障制度改革推進法、これは当時、民主党政権時代で、民主党さん、そして自民党、公明党さんで合意をしたものでありますが、その附則の第二条の規定を踏まえて、見直しを政府としても検討したところであります。
　今後につきましては、やはり、専門委員会の報告書におきましても、今後の改定手続において同様の問題が生じないように、特にこれまでと異なる判断を行う場合には、厚労省において、専門的知見に基づく生活保護基準部会等における検証を経て適切な改定を行うよう特段の留意を求めるとされておりますので、そうした指摘を重く受け止めて今後対応してまいりたいと考えています。",https://kokkai.ndl.go.jp/txt/121904260X00620251128/106
121904260X00620251128_114,219,厚生労働委員会,2025-11-28,第6号,上野賢一郎,厚生労働大臣,大臣,厚生労働省,True,担当,不明,不明,"公的年金制度につきましては、平成十六年の制度改正におきまして、将来世代の負担が過重なものとならないように、保険料水準の上限を固定した上で、積立金を活用しつつ、その範囲内で給付を行う、そのような仕組みとなっております。
　先ほど来御指摘がありますとおり、年金積立金につきましては、将来の年金受給者の給付水準を確保するため、おおむね百年かけて活用していくものであります。年金積立金を仮に現在の受給者に対する更なる給付改善等に充てた場合には、将来世代の給付水準の低下につながることになりますので、私としましては、現行の仕組みの下での確実な給付を行っていくことが重要だと考えています。",https://kokkai.ndl.go.jp/txt/121904260X00620251128/114
121904260X00620251128_118,219,厚生労働委員会,2025-11-28,第6号,上野賢一郎,厚生労働大臣,大臣,厚生労働省,True,担当,不明,不明,"ＧＰＩＦの運用につきましては、先ほど担当局長から御説明があったとおりでありまして、長期的な観点から安全かつ効率的に運用していくことが大事だというふうに思っております。
　また、やはり、将来世代の給付水準の低下をどう考えるかというのは、前の国会におきましても、御党も含め大変熱心な御議論をいただいたところでありますので、そういった観点はこれからもしっかり対応しなければいけないと考えています。",https://kokkai.ndl.go.jp/txt/121904260X00620251128/118
121904260X00620251128_125,219,厚生労働委員会,2025-11-28,第6号,上野賢一郎,厚生労働大臣,大臣,厚生労働省,True,担当,不明,不明,"オンライン診療に係る診療報酬上の評価につきましては、初診料、医学管理料等が対面診療の場合と比較して一定程度低い水準に設定されております。
　ただ、今、僻地を含めたオンライン診療の評価の在り方、これにつきましては、やはりその活用状況なりニーズ等も十分踏まえる必要があると思いますので、中医協等での議論が今後行われるのではないかというふうに考えています。",https://kokkai.ndl.go.jp/txt/121904260X00620251128/125
121904260X00620251128_131,219,厚生労働委員会,2025-11-28,第6号,上野賢一郎,厚生労働大臣,大臣,厚生労働省,True,担当,不明,不明,"特別児童扶養手当等に関しましては、受給者数、予算額共に年々増加傾向にあるほか、近年の物価上昇を踏まえて支給額の増額改定を行ってきているところであります。
　なお、特別児童扶養手当の申請状況を見ますと、申請のあった件数のうち、所得制限に該当して支給停止となった件数の割合が令和五年度において約一割弱というふうになっておりまして、ほぼ変化がない状況であります。
　このため、現時点で所得制限の撤廃等は考えておりませんが、お尋ねの調査につきましても厚労省としては実施する予定はございませんけれども、障害者への必要な支援の実施については大変重要な課題だというふうに認識しておりますので、こども家庭庁とも連携しつつ、障害福祉サービスも含めた支援策全般という観点で引き続き取り組んでまいりたいと考えています。",https://kokkai.ndl.go.jp/txt/121904260X00620251128/131
121904260X00620251128_135,219,厚生労働委員会,2025-11-28,第6号,上野賢一郎,厚生労働大臣,大臣,厚生労働省,True,担当,不明,不明,実態調査につきましては、恐縮ではございますが、先ほど申し上げたとおりでございますが、やはり、今のお話をお伺いをして、子供、子育て支援の一層の充実ということは大切だなというふうに感じたところであります。,https://kokkai.ndl.go.jp/txt/121904260X00620251128/135
121904260X00620251128_137,219,厚生労働委員会,2025-11-28,第6号,上野賢一郎,厚生労働大臣,大臣,厚生労働省,True,担当,不明,不明,"育児・介護休業法に基づく深夜業の制限につきましては、平成十年の改正によりまして、子を養育する両親が共に深夜業に従事すること等がないように、小学校就学前の子を養育する労働者に対して設けられた制度であります。
　この制度につきましては、労働者からの求めがあれば企業規模にかかわらず全ての事業主が原則拒むことのできない強い権利であることに留意する必要があります。したがいまして、その対象範囲を拡大をする、引き上げるということにつきましては、慎重な検討が必要ではないかと考えております。
　厚労省といたしましては、昨年五月に成立をいたしました育児・介護休業法の一部改正法案に対する附帯決議等を踏まえまして、この施行状況等を十分把握するように取り組んでいきたいと考えています。",https://kokkai.ndl.go.jp/txt/121904260X00620251128/137
121904260X00620251128_139,219,厚生労働委員会,2025-11-28,第6号,上野賢一郎,厚生労働大臣,大臣,厚生労働省,True,担当,不明,不明,大変恐縮ではございますが、先ほど申し上げましたように、対象範囲の拡大等につきましては慎重な検討が必要だと考えています。（発言する者あり）,https://kokkai.ndl.go.jp/txt/121904260X00620251128/139
121904260X00620251128_176,219,厚生労働委員会,2025-11-28,第6号,上野賢一郎,厚生労働大臣,大臣,厚生労働省,True,担当,不明,不明,"お答えいたします。
　今御指摘のありましたＲＳウイルス感染症に対する抗体製剤の取扱いでございますが、委員からも御紹介のあった審議会におきまして、法的な課題を整理する必要があるため、予防接種法に基づく予防接種に用いる医薬品の範囲について、今年度内に審議会において議論を開始することとされました。
　今後、審議会で医薬品の範囲の議論を丁寧に行った上で、その結果を踏まえ、抗体製剤の定期接種化に関する議論を始められるように、できるだけ速やかに対応していきます。",https://kokkai.ndl.go.jp/txt/121904260X00620251128/176
121904260X00620251128_178,219,厚生労働委員会,2025-11-28,第6号,上野賢一郎,厚生労働大臣,大臣,厚生労働省,True,担当,不明,不明,できるだけ速やかに対応していきたいと思いますが、まずは今年度内に議論を開始することとしまして、その結果を踏まえまして、定期接種化についての議論も始めていきたいと考えています。,https://kokkai.ndl.go.jp/txt/121904260X00620251128/178
121904260X00620251128_194,219,厚生労働委員会,2025-11-28,第6号,上野賢一郎,厚生労働大臣,大臣,厚生労働省,True,担当,不明,不明,"今御指摘がありましたとおり、ドクターヘリは、平時の救急医療だけではなくて、災害時におきましても大変重要な役割を果たしていただいております。また、関西広域連合が府県の枠を超えて柔軟な対応をしたいということで意欲的に取り組んでいただいていることも承知をしております。
　国といたしましても、医療の提供体制にやはり責任を有するまず都道府県、これがドクターヘリを運航するために必要な経費を継続的に支援してきたところでありますので、こうした枠組みはこれからもしっかり継続をしていきたいというふうに思います。
　やはり、休止状態が継続するということは大変問題だというふうに思っておりますので、国交省とも連携を図りながら、関係自治体の必要な対応を支援していきたいというふうに思っておりますし、委託先事業者の選定などにおいてもしっかり我々はサポートしていきたいというふうに考えています。",https://kokkai.ndl.go.jp/txt/121904260X00620251128/194
121904260X00620251128_198,219,厚生労働委員会,2025-11-28,第6号,上野賢一郎,厚生労働大臣,大臣,厚生労働省,True,担当,不明,不明,"かむ、話すといった口腔機能の維持向上を図ることは大変重要ですので、良質な歯科医療を今後も提供していくためには、歯科診療報酬、これを適切に評価を行うことは重要だと考えております。
　令和六年度の診療報酬改定におきまして、初診料や再診料、あるいは補綴物の製作の評価の引上げを行ったところでございます。
　これから、令和八年度の診療報酬改定に向けてでございますが、やはり物価や賃金の状況等も踏まえながら、患者の皆様に対して良質な歯科医療、これが提供できるように、中央社会保険医療協議会における議論なども踏まえて適切に対応していきたいと考えています。",https://kokkai.ndl.go.jp/txt/121904260X00620251128/198
121904260X00620251128_200,219,厚生労働委員会,2025-11-28,第6号,上野賢一郎,厚生労働大臣,大臣,厚生労働省,True,担当,不明,不明,今委員からお話のありましたとおり、年末に向けて様々な場面で、今御指摘のあったようなＮＰＯの皆さんとかボランティアの皆さんが一生懸命現場で御活躍をいただいていることは本当にありがたいと思いますし、すばらしいことだというふうに思っております。,https://kokkai.ndl.go.jp/txt/121904260X00620251128/200
121904260X00620251128_204,219,厚生労働委員会,2025-11-28,第6号,上野賢一郎,厚生労働大臣,大臣,厚生労働省,True,担当,不明,不明,"政治資金に関する収入及び支出につきましては、法にのっとりまして適切に収支報告書に記載を行っているところであります。
　各界の有識者の皆さんとの情報交換や意見交換等に係る経費でございますが、今後とも法令に沿って適切に対処してまいりたいと考えています。",https://kokkai.ndl.go.jp/txt/121904260X00620251128/204
121904260X00620251128_206,219,厚生労働委員会,2025-11-28,第6号,上野賢一郎,厚生労働大臣,大臣,厚生労働省,True,担当,不明,不明,繰り返しになって恐縮でございますが、法にのっとって適切に収支報告書に記載を行っているところでありまして、地域での交流ですとか、そういった面から計上しているところであります。,https://kokkai.ndl.go.jp/txt/121904260X00620251128/206
121904260X00620251128_208,219,厚生労働委員会,2025-11-28,第6号,上野賢一郎,厚生労働大臣,大臣,厚生労働省,True,担当,不明,不明,"今後とも法にのっとって適切に対応していきたいというふうに考えております。
　一つだけ、ファンクラブは、私はこのファンクラブに入っているわけではなくて、みずき舞さん、個人名を出されたんですが、地元出身の方でありまして、その地元出身の方とそれを応援される方を始め、地域の皆さんが集まって会合をさせていただいたものに出席をした会費であります。",https://kokkai.ndl.go.jp/txt/121904260X00620251128/208
121904260X00620251128_210,219,厚生労働委員会,2025-11-28,第6号,上野賢一郎,厚生労働大臣,大臣,厚生労働省,True,担当,不明,不明,これからも法令にのっとって適切に対応してまいりたいと考えています。,https://kokkai.ndl.go.jp/txt/121904260X00620251128/210
121904260X00620251128_214,219,厚生労働委員会,2025-11-28,第6号,上野賢一郎,厚生労働大臣,大臣,厚生労働省,True,担当,不明,不明,"今、均等割保険料の全額免除という御提案をいただきましたが、国民健康保険の保険料につきましては、子供を含めた被保険者の人数に応じて一定の御負担をいただくことが基本であると考えております。
　こうした均等割保険料を設けている趣旨から、所得の低い方にも一定割合の負担をいただいている、そうしたことも考慮いたしますと、やはり全額免除というのは慎重に検討する必要があると考えておりまして、先ほど来、委員の方からも御紹介をいただきましたとおり、対象を未就学児から高校生年代まで拡充することを検討しておりますので、そうした中でしっかりとした支援ができるよう努めていきたいと考えています。",https://kokkai.ndl.go.jp/txt/121904260X00620251128/214
121904260X00520251126_005,219,厚生労働委員会,2025-11-26,第5号,栗原渉,厚生労働大臣政務官,大臣政務官,厚生労働省,True,担当,不明,不明,"お答えを申し上げます。
　公的データベースは、これまで匿名化情報が提供されてきたところでございますけれども、匿名化情報では患者属性に応じた精緻な分析を行う上で限界がございまして、このため、より有効性が高い仮名化情報の利用が求められているということでございます。
　また、仮名化情報の場合、例えば希少疾病名など、性別や年齢と組み合わされることによって個人の特定につながり得る情報を提供時に改変する等の修正作業が基本的に不要となります。これによりまして、正確かつ詳細な解析を行うことができるようになると考えておるところでございます。
　このように、仮名化情報を用いることによりまして、有効な治療法や創薬、医療機器の開発など、医学の発展にこれまで以上に寄与することができるようになると考えているところでございます。",https://kokkai.ndl.go.jp/txt/121904260X00520251126/5
121904260X00520251126_017,219,厚生労働委員会,2025-11-26,第5号,栗原渉,厚生労働大臣政務官,大臣政務官,厚生労働省,True,担当,不明,不明,"医師偏在是正に関してでございますけれども、その取組は、これまで大学医学部定員における地域枠の設置を含む医師養成過程での取組、また、都道府県による医師配置調整など、医師確保計画に基づく取組を進めてきたところでございます。
　その結果、医師少数県の若手の医師数が医師多数県と比べて増加しましたほか、令和二年から令和五年までの医師確保計画で、四割近くの医師少数県及び三割近くの医師少数区域において目標医師数を達成するなど、医師の偏在対策については一定の効果が見られていると考えております。
　一方、全年齢での医師数について見ますと、医師少数県における医師数の増加は僅かであったこと、また、都道府県内の医師の偏在は十分に解消されていないこと、そういったことを踏まえまして、様々な取組を組み合わせた総合的な対策の実施や、中堅、シニア世代を含む全ての世代の医師へのアプローチ、そして、従来の僻地対策を超えた取組の実施という基本的な考えに基づきまして、昨年末に医師偏在の是正に向けた総合的な対策パッケージを策定いたしました。取組の一環として、改正法案を提出したものでございます。
　パッケージの中では、重点的に医師を確保すべき区域における、診療所の承継、開業支援、医療の手当の増額、医師の勤務、生活環境改善などの経済的インセンティブ、主に中堅、シニア世代等の医師を対象にしたリカレント教育や全国的なマッチング機能の支援等を組み合わせまして、総合的に対策を進めることとしております。
　今後とも、都道府県や関係者と一層連携しながら、実効性ある取組となるよう努めてまいりたい、このように考えております。",https://kokkai.ndl.go.jp/txt/121904260X00520251126/17
121904260X00520251126_047,219,厚生労働委員会,2025-11-26,第5号,上野賢一郎,厚生労働大臣,大臣,厚生労働省,True,担当,不明,不明,"医師偏在対策における医師手当につきましては、今局長からその考え方につきまして御答弁を申し上げたところでありますが、医師少数区域における適正な給付の維持、確保に一定の役割を果たしていただいておる保険者の役割も踏まえて、今般、保険者からの拠出により対応することとしたものであります。
　御懸念の点、種々あろうかと思います。特定の事業につきまして保険者の拠出の活用につきましては、各制度の目的の範囲内かどうか、制度や事業ごとに当然丁寧に検討していく必要があると考えております。
　今般の医師手当事業によりまして保険制度への信頼低下にはつながらないというふうに考えておりますが、保険者の皆さんへの丁寧な説明等につきましてはこれからもしっかりやっていきたいと考えています。",https://kokkai.ndl.go.jp/txt/121904260X00520251126/47
121904260X00520251126_049,219,厚生労働委員会,2025-11-26,第5号,上野賢一郎,厚生労働大臣,大臣,厚生労働省,True,担当,不明,不明,"今般の制度につきましては、先ほど来、若干繰り返しになりますが、保険者の役割も踏まえ、制度全体で支え合う仕組みだというふうにお考えをいただければと思っております。その財源につきましても、診療報酬改定において一体的に確保していきたいと考えています。
　この医師手当事業を含む偏在対策ですが、今回の法案の附則の「検討」におきましても、法律の施行後五年を目途として、施行の状況等を勘案し、必要があると認めるときは、改正後の各法律の規定について検討を加える、その結果に基づいて所要の措置を講ずる、五年後の、五年を目途とする見直し規定がありますので、そうした中におきましてもよく検証はしていきたいというふうに思います。
　また、今後とも、都道府県等の関係者の御意見も伺いながら、必要な検証、検討は不断に行っていきたいと思っておりますけれども、そのことにつきましても付言させていただきたいと思います。",https://kokkai.ndl.go.jp/txt/121904260X00520251126/49
121904260X00520251126_051,219,厚生労働委員会,2025-11-26,第5号,上野賢一郎,厚生労働大臣,大臣,厚生労働省,True,担当,不明,不明,今般の医師手当事業を含めまして、様々な制度につきましては、当然保険者の皆さんからの御意見というのはしっかり頂戴をして、我々としても、それを踏まえていろいろ検討はしなければいけないと考えています。,https://kokkai.ndl.go.jp/txt/121904260X00520251126/51
121904260X00520251126_053,219,厚生労働委員会,2025-11-26,第5号,上野賢一郎,厚生労働大臣,大臣,厚生労働省,True,担当,不明,不明,"今般の改正法におきましては、都道府県が、地域医療を支える機能を、外来医師過多区域における新規開業希望者に対して、医療法に基づく要請等により求めていくこととしております。これによりまして、地域医療の提供に協力をしていただける医療機関の参入ということを期待をしているところでありますが、そうしたことを通じて、地域における外来医療の偏在是正が図られるというふうに考えています。
　なお、既存の診療所につきましては、今委員からも御指摘のあったとおり、既に医療提供が行われているといった整理すべき課題があることも踏まえまして、今般は対象としなかったところであります。
　また、二つ目の御質問でございますが、これまでから、病床機能の報告であったり、あるいは外来機能の報告などの取組を進めてまいりました。また、来る一月から新たに、かかりつけ医の機能報告に基づく取組を開始をされます。
　加えて、今般の改正によりまして、外来医師過多区域において不足する医療の把握をし、新規開業者に対してその実施を求めるほか、医療機関の役割の明確化等を図るため、医療機関の機能に着目した医療機関の連携、再編、集約化、これを進めることとしているところであります。
　今後は、こうした仕組み、これをしっかり活用して地域の実態把握を進めて、必要な医療がしっかり提供されるように我々としても努めていきたいと考えています。",https://kokkai.ndl.go.jp/txt/121904260X00520251126/53
121904260X00520251126_065,219,厚生労働委員会,2025-11-26,第5号,上野賢一郎,厚生労働大臣,大臣,厚生労働省,True,担当,不明,不明,"現役世代の負担軽減は非常に重要な課題だと認識をしておりまして、自民党そして維新の会の与党の協議の中でも、ＯＴＣ類似薬の問題等、様々な課題につきまして今議論が始まっているというふうに承知をしております。
　今御提案のありました相続税に関することでありますが、基本的に税に関することは私の所管外でありますので、踏み込んだことはなかなか申し上げられませんが、現役世代の負担軽減という観点から一つの御提案としてされているものだというふうに受け止めておりますし、また、税の性格からも一つの御提案ではないかなというふうに考えております。
　具体的に、これから、現役世代の負担軽減で様々な議論が様々な場所で行われるというふうに思っております。それは、例えば御党の税制調査会でもそうでしょうし、あるいは自民、維新の協議体の中でもそうだと思います。また、我々として今後設立を目指しております国民会議、その中身等につきましてはまた各党各会派の御意見をいただかなければいけませんが、そうした中での議論の一つのテーマとしても上げられるかもしれません。
　ですから、そうした様々な場所でこうした議論が深まることを私としても期待したいと思いますし、厚労省としても、現役負担の在り方ということを、何ができるかという観点から更に検討は深めたいと考えています。",https://kokkai.ndl.go.jp/txt/121904260X00520251126/65
121904260X00520251126_067,219,厚生労働委員会,2025-11-26,第5号,上野賢一郎,厚生労働大臣,大臣,厚生労働省,True,担当,不明,不明,"高齢者の窓口負担の在り方につきましては、一昨年末のいわゆる改革工程におきましても三割負担の対象となる現役並み所得の判断基準の見直しが掲げられておりますし、今御紹介のありました合意書におきましても、年齢によらない真に公平な応能負担ということが明記されておりますので、その趣旨を踏まえ、我々としても検討していくことが必要だと考えています。
　現在、社保審の医療保険部会におきまして、現役並み所得の判断基準の見直しを含めた高齢者の方の窓口負担の在り方につきまして御議論をいただいておりますので、そうした御議論の状況を我々としてもしっかり踏まえながら今後の検討を深めていきたいと考えています。",https://kokkai.ndl.go.jp/txt/121904260X00520251126/67
121904260X00520251126_069,219,厚生労働委員会,2025-11-26,第5号,上野賢一郎,厚生労働大臣,大臣,厚生労働省,True,担当,不明,不明,現在の財政構造、負担の仕組みから申し上げますと、今委員から御紹介のありましたとおり、窓口負担が三割となる現役並み所得の対象を拡大した場合には、現役世代からの支援金により賄う部分が増加いたしますので、結果として、そのままの制度であれば、現役世代の保険料負担は重くなると考えています。,https://kokkai.ndl.go.jp/txt/121904260X00520251126/69
121904260X00520251126_079,219,厚生労働委員会,2025-11-26,第5号,上野賢一郎,厚生労働大臣,大臣,厚生労働省,True,担当,不明,不明,"現在、政府におきましては、経済安全保障推進法の基幹インフラ制度に医療分野を追加することを検討しております。委員御指摘のとおりでございますが、その範囲、制度対象である特定社会基盤事業者となる医療機関の範囲につきまして、精査をしているところであります。
　具体的な対象範囲につきましては、ちょうど昨日になりますが、医療部会におきまして、厚生労働省としての一つの考え方を示させていただいております。それにつきましては、事業規模、代替可能性の有無、あるいは救急医療、災害医療の拠点等の観点から、地域における最後のとりでとしての機能を有する特定機能病院、これを念頭に置いて指定を行い、原則として各都道府県につき一病院を指定する、そういった方針案をお示しをしているところでございます。
　引き続き、関係者の御意見を伺いながら、関係省庁とも連携して必要な検討を行ってまいります。",https://kokkai.ndl.go.jp/txt/121904260X00520251126/79
121904260X00520251126_101,219,厚生労働委員会,2025-11-26,第5号,上野賢一郎,厚生労働大臣,大臣,厚生労働省,True,担当,不明,不明,"医療ＤＸというのは、先般からの質疑にありましたとおり、様々なメリットがあるわけでありますので、医療従事者の皆さん、あるいは患者、国民の皆さんの理解を得る、非常に大事な観点だというふうに考えております。
　我々としては、そのメリットを分かりやすく、これまでからもやっているつもりではありますが、更に力を入れて、周知が図られるように努めていきたいというふうに思いますし、また、セキュリティーの問題、あるいは個人情報保護の問題、医療機関への負担の問題、そうした問題にも十分配慮をしながら、医療機関の皆さんにも御理解をいただけるような形で進められるように努力をさせていただきたいと考えています。",https://kokkai.ndl.go.jp/txt/121904260X00520251126/101
121904260X00520251126_105,219,厚生労働委員会,2025-11-26,第5号,上野賢一郎,厚生労働大臣,大臣,厚生労働省,True,担当,不明,不明,"マイナ保険証、様々なメリットがありますが、一方で、不安に思われている方もあろうかと思います。いずれにいたしましても、より多くの方にマイナ保険証を御利用いただけるように、我々としては、繰り返しになりますが、メリットの周知、これはしっかりやっていきたいと考えております。
　その上で、医療機関等の受診時にはマイナ保険証か資格確認書を持参をいただくよう、これにつきましても周知をしていきたいと考えています。",https://kokkai.ndl.go.jp/txt/121904260X00520251126/105
121904260X00520251126_107,219,厚生労働委員会,2025-11-26,第5号,上野賢一郎,厚生労働大臣,大臣,厚生労働省,True,担当,不明,不明,現段階ではそのようなことは当然考えておりませんけれども、しっかりマイナ保険証の利用促進に努めていきたいと考えています。,https://kokkai.ndl.go.jp/txt/121904260X00520251126/107
121904260X00520251126_111,219,厚生労働委員会,2025-11-26,第5号,上野賢一郎,厚生労働大臣,大臣,厚生労働省,True,担当,不明,不明,地域におきまして必要な医師を確保するための対応、こういったことを進めるためには、今委員から御指摘のありましたとおり、まさに現場で頑張っていただいている医療関係者の皆さんやあるいは地方自治体の皆さんの声をしっかりと拝聴するということも重要だと考えておりますので、これからもそうした姿勢で努めていきたいと考えています。,https://kokkai.ndl.go.jp/txt/121904260X00520251126/111
121904260X00520251126_117,219,厚生労働委員会,2025-11-26,第5号,上野賢一郎,厚生労働大臣,大臣,厚生労働省,True,担当,不明,不明,"もちろん公的病院、地域の中で非常に重要な役割を担っていただいていると考えておりますが、一方、医師偏在対策につきましては、公的か民間かということにかかわらず、やはり偏在の状況、これに着目をして支援策を検討することが重要だというふうに考えております。
　先ほど局長の方から答弁もありましたけれども、この法律に基づく医師手当の関係であったり、あるいは医師の勤務、生活環境改善の支援等、様々な経済的なインセンティブも含めて、総合的に対策をこれからもしっかり進めていきたいと考えています。",https://kokkai.ndl.go.jp/txt/121904260X00520251126/117
121904260X00520251126_140,219,厚生労働委員会,2025-11-26,第5号,上野賢一郎,厚生労働大臣,大臣,厚生労働省,True,担当,不明,不明,"現在でも、公的データベースにつきましては、特定の個人を識別するための他の情報との照合、これが禁止されております。今回の法案におきましても、仮名化情報にも同様の規定を設けているところであります。この規定に違反した場合には是正命令の対象となり、是正命令違反の場合は罰則の対象となります。
　加えて、仮名化情報に関しては、調査研究等において、匿名化情報だけではその目的を達成できず仮名化情報の利用が必要と認める場合にのみ提供すること、例えば、クラウドの情報連携基盤上でのみ解析等を行わせて、データ自体は第三者には提供しないことを基本とすることといった措置を講じることとしております。
　こうした措置を講じることによりまして、個人の権利利益の保護を適切に担保しつつ、医療等情報の利活用を進めてまいりたいと考えています。",https://kokkai.ndl.go.jp/txt/121904260X00520251126/140
121904260X00520251126_148,219,厚生労働委員会,2025-11-26,第5号,上野賢一郎,厚生労働大臣,大臣,厚生労働省,True,担当,不明,不明,"修正案につきましては、当委員会で御議論いただくことでございますので、私の立場からはコメントは控えます。
　その上で、病院の適正化の取組につきましては、医療機関の連携、再編、集約化に向けた取組を加速する観点から支援をしていくこととしております。
　その実施に当たりましては、医療提供体制の主体としての都道府県を中心に、削減する病床数に加えて、現在の病床数や感染症に対応する病床等を確認しながら、地域における医療提供体制への影響、これにも留意しつつ進めることが重要だと考えているところであります。
　御懸念のような医療崩壊等がないように、しっかりと関係者の御意見も伺いながら、政府としては検討してまいりたいと考えています。",https://kokkai.ndl.go.jp/txt/121904260X00520251126/148
121904260X00520251126_152,219,厚生労働委員会,2025-11-26,第5号,上野賢一郎,厚生労働大臣,大臣,厚生労働省,True,担当,不明,不明,"美容医療が増えている背景には様々な要因があろうかと思いますので、一概にその理由をなかなか申し上げるのは難しいかと思いますけれども、美についての関心が高まっていることであったり、あるいは、ＳＮＳ等を利用して様々な情報が発信をされる、そうしたことも影響の一つかなというふうには考えております。
　なお、厚生労働省の検討会におきまして美容医療に係る現状や課題を検討した際には、その増加の要因として、近年、施術の幅が広がるとともに心理的ハードルも低くなり、比較的侵襲性の低い施術を中心に需要が高まっている、そうした示唆もなされておりますので、そうした状況も踏まえて、私といたしましては、やはり、より安全に、質の高い医療が確保されるように努めていかなければいけないと考えています。",https://kokkai.ndl.go.jp/txt/121904260X00520251126/152
121904260X00520251126_174,219,厚生労働委員会,2025-11-26,第5号,上野賢一郎,厚生労働大臣,大臣,厚生労働省,True,担当,不明,不明,"関連システムの構築、運用事業者を選定する際には、クラウドサービスに求められる要件を調達仕様書において明示をした上で、事業者からのサービスの機能や料金体系などの提案も踏まえて選定が行われているところであります。
　結果的に、今、御指摘があったように、ＡＷＳを利用するシステム等が多いのは事実でありますが、サービスの提供状況に変化等ありましたら、提供事業者を見直すことも必要だと考えております。
　いずれにいたしましても、安定的な事業の遂行に支障が生じないように努めてまいりたいと考えています。",https://kokkai.ndl.go.jp/txt/121904260X00520251126/174
121904260X00520251126_184,219,厚生労働委員会,2025-11-26,第5号,上野賢一郎,厚生労働大臣,大臣,厚生労働省,True,担当,不明,不明,"パート合格につきましては、今局長から答弁をいたしましたとおり、受験をしやすい仕組みとして導入するものであります。
　その上で、今御指摘のあった経過措置につきましては、現在、社会保障審議会の福祉部会におきまして議論をいただいているところであります。様々な御意見がありまして、資格の質の担保、専門性の向上等の観点から終了すべきだといった意見もありますし、一方で、介護福祉士養成施設の入学者、介護人材確保等の観点から延長すべきだといった御意見もあります。あるいは、人材の質、量の両面での検討も必要であり、本経過措置を延長するか否かという二者択一の議論では不十分だといった意見もあるところでありますので、そうした御意見を踏まえながら、今後の経過措置の在り方につきましては、引き続き検討させていただきたいと考えています。",https://kokkai.ndl.go.jp/txt/121904260X00520251126/184
121904260X00520251126_186,219,厚生労働委員会,2025-11-26,第5号,上野賢一郎,厚生労働大臣,大臣,厚生労働省,True,担当,不明,不明,"委員から御指摘のとおり、処遇改善は喫緊の課題だというふうに認識をしております。
　介護分野におきます処遇改善につきましては、経済対策におきましても、他職種と遜色のない処遇改善に向けて、令和八年度介護報酬改定において必要な対応を行うこととしておりますが、さらに、報酬改定の時期を待たず、人材流出を防ぐための緊急的対応として、賃上げ、職場環境改善の支援を行うこととしておりますので、現在、補正予算、また令和八年度改定における具体的な施策を検討しておりますので、その中で的確な対応を取っていきたいと考えています。",https://kokkai.ndl.go.jp/txt/121904260X00520251126/186
