speech_id,session,committee,date,issue,speaker,speaker_position,role_level,ministry,is_responsible,responsibility_tag,questioner,questioner_group,speech_text,speech_url,attitude_tags,content_tags,raw_tag_response
121304601X01620240423_039,213,総務委員会,2024-04-23,第16号,松本剛明,総務大臣,大臣,総務省,True,担当,松本剛明,自由民主党・無所属の会,"委員からお話がございましたように、本当に水道は大切なライフラインで、大変重要な役割を果たしていると認識しているところでございますが、近年、簡易水道事業につきましては、経営環境が厳しさを増してきておりまして、持続可能な経営の確保というのが大きな課題になってきているというふうに認識をしております。
　この状況を受けて、総務省においては、全国簡易水道協議会を始めとする各地方自治体からの要望をお伺いし、皆様からの要望も踏まえて、簡易水道事業については所要の地方債資金を確保いたしております。
　また、簡易水道事業における水道施設や管路の更新などの建設改良に要する経費について、その地方負担額に係る元利償還金の五五％を一般会計繰り出しとし、これに地方交付税措置を講じるとともに、経営基盤強化に向けた専門アドバイザーの派遣などの支援を行っております。
　所管する関係の省庁と連携して、引き続き、地域における水道事業の実情、関係地方自治体の要望をより丁寧に伺いながら、簡易水道を含む水道事業における持続的な経営の確保を支援いたしたいと考えているところでございます。
　これからも各自治体の状況を見ていく中で、これまで水道に限らず様々、交通なども利用者に御負担をいただく形で進めてきたものもございますけれども、需給状況が大きく変わる中でライフラインとしてどのように確保するのか、自治体の行財政を支える総務省として何ができるのか、しっかり考えていきたいと思います。",https://kokkai.ndl.go.jp/txt/121304601X01620240423/39,"POSITIVE,EXPLAIN","BUDGET,CROSS_MINISTRY,BUREAUCRATIC",
121304601X01620240423_045,213,総務委員会,2024-04-23,第16号,安江伸夫,文部科学大臣政務官,大臣政務官,文部科学省,False,非担当,安江伸夫,公明党,"お答えを申し上げます。
　我が国では、日本に居住する学齢期の外国人児童生徒の就学につきまして、その保護者に対する就学義務はないものの、国際人権規約等を踏まえ、日本人と同一の教育を受ける機会を保障することとしております。
　教育を受ける機会を実質的に保障する観点からは、就学機会の提供を全国的に推進することが必要であることから、文部科学省におきましては、令和元年六月に成立をした日本語教育の推進に関する法律等に基づいて、令和二年の六月に外国人の子供の就学促進及び就学状況の把握等に関する指針を策定したところでございます。
　この指針の中では、地方公共団体が学齢簿を編製する際、外国人児童生徒の就学状況も一体的に管理、把握するとともに、就学案内の徹底等を求めているほか、学校への円滑な受入れのために講ずべき事項等についてもお示しをしているところでございまして、あわせて、そのほかにも地方公共団体が実施する外国人児童生徒の就学促進のための取組に対する補助等、様々取組を進め、周知、情報発信にも努めているところでございます。
　引き続き、外国人児童生徒に対して日本人と同一の教育を受ける機会を保障するべく、必要な支援を行ってまいります。",https://kokkai.ndl.go.jp/txt/121304601X01620240423/45,"EXPLAIN,POSITIVE",BUREAUCRATIC,
121304601X01620240423_097,213,総務委員会,2024-04-23,第16号,松本剛明,総務大臣,大臣,総務省,True,担当,松本剛明,自由民主党・無所属の会,"今般の事案で、富士通株式会社、富士通Ｊａｐａｎ株式会社に対しましては厳重注意、原因究明、再発防止対策の徹底等を求めるべく行政指導を行ったことは今局長からも申し上げたとおりでございます。
　特に、コンビニ交付は多くの国民の皆さんにも御利用いただいているだけにニーズが高く、利便性も一定程度御評価いただいていると考えられるだけに、正確なコンビニ交付を行うことの重要性は極めて高い、そういった中で残念ながら誤交付が発生したことは私どもとしても極めて残念に受け止めております。
　その上で、今マイナンバーカードのお話がございましたが、コンビニ誤交付は富士通Ｊａｐａｎ株式会社のシステムにおいてのみ発生した同社のシステムの問題でございまして、マイナンバーカードの本人確認の仕組みの問題ではないことは申し上げられるかというふうに思っております。",https://kokkai.ndl.go.jp/txt/121304601X01620240423/97,EXPLAIN,BUREAUCRATIC,
121304601X01720240425_069,213,総務委員会,2024-04-25,第17号,松本剛明,総務大臣,大臣,総務省,True,担当,松本剛明,自由民主党・無所属の会,"受信料は国民・視聴者に広く御負担いただいておりますので、コスト意識を持って業務の不断の見直しを行って経営に取り組んでいただくことは必要だと考えております。
　中期経営計画では、設備投資等の固定的経費の削減等により約一千億円の事業支出の削減に取り組み二〇二七年度に収支均衡を目指すとされているものでございますが、同時に、コンテンツについては重点投資を行い、その質と量を確保し、公共的価値を実現するとされていると承知しておりまして、総務省としてはこの計画を着実に実行していただきたいと考えております。",https://kokkai.ndl.go.jp/txt/121304601X01720240425/69,POSITIVE,"SPECIFIC_PLAN,BUDGET,TIMELINE",
121304601X01620240423_047,213,総務委員会,2024-04-23,第16号,安江伸夫,文部科学大臣政務官,大臣政務官,文部科学省,False,非担当,安江伸夫,公明党,"お答えを申し上げます。
　委員御指摘のように、義務教育段階のみならず、高等学校段階の外国人児童生徒への支援も重要であると考えております。
　このため、文部科学省といたしましては、先ほども申し上げましたが、令和二年六月に策定した外国人の子供の就学促進及び就学状況の把握等に関する指針におきましても、公立高等学校入学者選抜におきまして、外国人生徒を対象とした特別定員枠の設定や試験教科の軽減、また問題文の漢字へのルビ振り等の受験に際しての配慮等の取組を推進することなどを求めているところであります。
　また、高等学校段階においても、令和五年度より、日本語指導が必要な生徒に対する特別の教育課程を制度化するとともに、日本語指導補助者や母語支援員等の外部人材の設置、キャリア教員や進路指導など外国人生徒等に対する指導、支援体制の構築に取り組む自治体への支援などを行っているところでございまして、引き続き、学校段階を問わずして、外国人児童生徒等に対するきめ細やかな支援に取り組んでまいります。",https://kokkai.ndl.go.jp/txt/121304601X01620240423/47,"POSITIVE,EXPLAIN","SPECIFIC_PLAN,BUREAUCRATIC,TIMELINE",
121304601X01620240423_073,213,総務委員会,2024-04-23,第16号,西田昭二,総務大臣政務官,大臣政務官,総務省,True,担当,西田昭二,自由民主党・無所属の会,"お答えをいたします。
　一般論で言えば、プラットフォーム事業者による投稿の削除に関しては、プライバシーや個人情報の取扱いに留意しつつ、プラットフォーム事業者間で取組状況の共有が行われ、共有された情報に基づき削除対応等の迅速化が図られることが被害者救済の観点から望ましいものと考えております。
　総務省の有識者会議による報告書においても、違法、有害情報の全体の流通状況やプラットフォーム事業者を始めとする各ステークホルダーにおける取組状況については引き続き継続的かつ専門的に把握、共有することが望ましいとの御提言をいただいたところでございます。
　今回のプロバイダー責任制限法の改正案が成立した暁には、その施行に当たって、プラットフォーム事業者やその関係団体とも連携して準備を進めていくことが想定されているところ、この官民の連携に当たっては御指摘の点についても留意してまいりたいと考えております。",https://kokkai.ndl.go.jp/txt/121304601X01620240423/73,"CONSIDER,EXPLAIN","BUREAUCRATIC,CROSS_MINISTRY",
121304601X01620240423_079,213,総務委員会,2024-04-23,第16号,西田昭二,総務大臣政務官,大臣政務官,総務省,True,担当,西田昭二,自由民主党・無所属の会,"お答えをさせていただきます。
　御通告をいただきましたので、公表資料に基づき調べたところ、委員の御指摘の会社について、国の公共事業への二〇二一年度の入札件数に対する落札件数は、小倉建設が一件の入札に対して一件の落札、南建設が七件の入札に対して六件の落札であったことを確認させていただきました。
　いずれにいたしましても、当時寄附をいただいた際には、委員御指摘の会社が国の公共事業を受注していたことは存じ上げませんでした。また、私が公共工事の受注に関して関与したということは一切ございません。",https://kokkai.ndl.go.jp/txt/121304601X01620240423/79,EXPLAIN,"BUREAUCRATIC,OWN_OPINION",
121304601X01720240425_056,213,総務委員会,2024-04-25,第17号,松本剛明,総務大臣,大臣,総務省,True,担当,松本剛明,自由民主党・無所属の会,"委員からもお話がございましたとおり、本法案は、放送をめぐる視聴環境の変化を踏まえ、ＮＨＫに対しまして豊かでよい放送番組を、放送という手段に加え、インターネットを通じて国民・視聴者に提供することを義務づけるものでありますため、原則として全ての放送番組が同時・見逃し配信の対象となるところではございますが、具体的に同時配信に関してどのような番組を必須業務の対象とするのか、猶予するものの指定について検討をしていく予定でございます。
　地方放送局におきましては、設備整備費用などの観点から同時配信の環境が整うまでに時間がかかるところもあるというふうに聞いております。そのような場合には必須業務としての配信が猶予されるところになるわけであります。
　地方向け放送番組が当分の間必須業務の対象から外れて猶予されるとすると、特定の地域で放送される政見放送等のみが全国で配信をされることになる、また、同時配信ということでいきますと、視聴者の、放送であれば電波の受取ということでそれぞれの地域の属性に合わせて受け取る番組が決まっていきますが、インターネットの場合はお聞きになる方の地理的特性によって番組が配信されるということがありませんので、そういったことの課題もありますし、また、見逃し配信につきましても、候補者等によって放送の日時が異なるので、選挙期間中のいわゆる見逃し配信期間が異なってしまうことにもなりかねないといったようなこともありまして、候補者等の間の公平の観点での課題についても取り組まなければいけないところがあるところでございます。
　御案内のとおり、今お話がありましたとおり、現在、放送番組の配信を任意業務としている現時点では政見放送や経歴放送の配信は実施していないところでございますが、この度の放送は視聴環境の変化でインターネット配信から情報を得ることのウェートが高まっていることに合わせて必須業務とすることからいきますと、国民の皆さんの政治参加に関わるものについては議論が必要ではないかと思います。
　政見放送、経歴放送は、国民の皆様が候補者等の政見を知るために重要な機会でありまして、総務省としては今申し上げたような課題への取組も含めてＮＨＫと協議をしながら検討してまいりたいと考えておりますが、御承知のとおり、現在の政見放送、経歴放送は公職選挙法の定めに従っているところで、その定めの中で公平性等も担保されているかと思いますが、インターネット配信については特段の定めがないところでございますが、公職選挙法の議論につきましては、是非各党各会派の御議論に、私どもも注視してまいりたいと思っているところでございます。",https://kokkai.ndl.go.jp/txt/121304601X01720240425/56,"CONSIDER,EXPLAIN","BUREAUCRATIC,CROSS_MINISTRY",
121304601X01720240425_075,213,総務委員会,2024-04-25,第17号,松本剛明,総務大臣,大臣,総務省,True,担当,松本剛明,自由民主党・無所属の会,"韓国におかれては、政府を挙げて熱心にコンテンツの輸出などに取り組んでおられるというのは私どもも感じているところでございます。
　総務省として、放送を所管する立場から、放送コンテンツの海外展開に向けて、関係省庁とも連携して、放送事業者などによる国際見本市出展の支援や海外の放送局との共同制作の支援などは行っているところでございます。
　世界のコンテンツ市場におきまして、豊富な資金を有する海外プラットフォーマーがグローバルに展開し、多くの視聴者を獲得しております。そういった中で、日本のコンテンツには、本来、そのものには大変力がある、また大きな魅力があると考えておりますが、日本のコンテンツが持つ潜在的な可能性というのはまだまだ生かさなければいけないところがあるというふうに思いますし、コンテンツ分野そのものも、恐らくこれから世界においても大きな成長分野になるのではないかというふうに考えているところでございます。
　このため、我が国の優れた放送コンテンツの海外への流通を支えるプラットフォームとして、ＮＨＫを始め放送事業者の皆様にはコンテンツ産業の競争力強化に更に貢献いただくことを期待してまいりたいと思いますし、総務省として、放送、インターネット配信のプラットフォームの充実強化を図り、コンテンツの４Ｋ化など制作力の強化を後押ししてまいりますし、また、放送分野を担当する側面から、制作される側が適正に評価される、対価を受け取れるような制作環境の整備にも後押しをしてまいりたいと思っております。
　その上で、今委員からお取り上げいただきましたように、今、政府全体として、我が国のコンテンツの本来持つ競争力を生かして、成長する分野において我が国がしっかりと対応することによって我が国の力にしていくことが必要なのではないか、そのような考えでいろいろ今議論させていただいているところでありまして、私自身も政府の一員としてコンテンツ産業には大いに期待をしている。
　その中で、新しい資本主義というのは、基本的に官民連携によって世界に対する競争力を高めるといった考え方もその中にありますので、コンテンツ産業の位置づけと具体的な支援策について、また議論を深めていきたいと考えております。",https://kokkai.ndl.go.jp/txt/121304601X01720240425/75,"POSITIVE,CONSIDER","OWN_OPINION,CROSS_MINISTRY,BUREAUCRATIC",
121304601X01620240423_023,213,総務委員会,2024-04-23,第16号,松本剛明,総務大臣,大臣,総務省,True,担当,松本剛明,自由民主党・無所属の会,発災直後ということであれば国民の命を守ることが大変重要であるということで、私自身も発災直後から消防庁とともに救命救助などの消防活動に応じたところでございますが、活動を進めるに当たっても、被災者や関係機関が必要な情報を取得し発信できるようにするための通信の確保も大変重要な役割だというふうに考えております。,https://kokkai.ndl.go.jp/txt/121304601X01620240423/23,POSITIVE,OWN_OPINION,
121304601X01720240425_186,213,総務委員会,2024-04-25,第17号,松本剛明,総務大臣,大臣,総務省,True,担当,松本剛明,自由民主党・無所属の会,"ＮＨＫのそれぞれの業務に必要な費用の規模につきましては、ＮＨＫが毎事業年度の収支予算を作成する中で検討されるものと考えているところでございます。
　ＮＨＫにおかれては、国民・視聴者が支払う受信料に支えられていることを踏まえて、必須業務化が認められた場合のインターネット配信の費用の規模の適正性を含め、説明責任を適切に果たしていただくようにお願いをしたいと考えております。
　本法案におきましては、必須業務化に伴って、インターネット配信の費用について上限を設けることはしておりません。総務大臣として、ＮＨＫの収支予算に対し、インターネット配信の費用の規模の適正性を含め、必要な意見を述べることとなっております。
　なお、番組関連情報の配信に関しても、これに要する費用について明らかにした上で、公正な競争の確保などの観点から問題ないかをチェックすることを想定しているところでございます。",https://kokkai.ndl.go.jp/txt/121304601X01720240425/186,"EXPLAIN,CONSIDER","BUREAUCRATIC,BUDGET",
121304601X01620240423_005,213,総務委員会,2024-04-23,第16号,松本剛明,総務大臣,大臣,総務省,True,担当,松本剛明,自由民主党・無所属の会,"令和三年十月に閣議決定されました第六次エネルギー基本計画におきましては、再生可能エネルギー全般について二〇三〇年度の電源構成比を三六から三八％とすることが目標とされており、令和四年四月一日から令和五年三月三十一日の発電電力量を基にした電源構成は二一・七％であったと承知しております。
　再生可能エネルギーのうち、太陽光発電につきましては公共部門で率先して実行することとされております。二〇三〇年度の導入目標は六百万キロワットとされ、国、自治体の保有施設については環境省による二〇二三年度調査では、国では八百六十七キロワット、自治体では百二十九、失礼、十二万九千七十五キロワットの導入状況であったものと承知をしております。
　関係省庁と連携しながら、目標達成の実現に向けて取り組むことが重要と考えております。",https://kokkai.ndl.go.jp/txt/121304601X01620240423/5,"EXPLAIN,POSITIVE","BUREAUCRATIC,CROSS_MINISTRY",
121304601X01520240418_035,213,総務委員会,2024-04-18,第15号,松本剛明,総務大臣,大臣,総務省,True,担当,松本剛明,自由民主党・無所属の会,"昨夜の豊後水道を震源とする地震につきましては、私からも被災された方々にお見舞いを申し上げたいと思います。
　総務省といたしましては、発災から速やかに、救助対応として、地元の消防と連絡を取り合い、緊急消防援助隊の出動が必要となる場合に備えて連絡を取り合うなど進めてまいりました。通信につきましては今のところ大きな被害の状況の報告は聞いていないところでありますが、報道などによれば水道などライフラインで既に損害が出ているという話も出てきておりますので、委員からも御指摘がありましたように、被災自治体とも連絡を取り合いまして、復旧を急いで進められるように全力を挙げてまいりたいと思います。",https://kokkai.ndl.go.jp/txt/121304601X01520240418/35,"POSITIVE,EXPLAIN",BUREAUCRATIC,
121304601X01620240423_009,213,総務委員会,2024-04-23,第16号,松本剛明,総務大臣,大臣,総務省,True,担当,松本剛明,自由民主党・無所属の会,"お話がありましたように、ＧＸ、地域脱炭素化の推進は大変重要な政策テーマであると認識をしておりまして、令和三年六月九日に策定された地域脱炭素ロードマップを踏まえまして、地方自治体においては、脱炭素先行地域の取組を始め、太陽光発電、住宅・建築物の省エネ等の重点対策など、地域主導の脱炭素の取組が進められているものと承知をいたしております。
　ＧＸについては、温室効果ガスの排出量の削減、経済成長の実現といった意義がありますが、特に地方自治体が再生可能エネルギーの導入を推進することの意義については、地域資源を活用した地域における経済循環の創出、拡大、災害に強い地域づくりなどがあるものと認識をしております。
　総務省としては、地域資源を活用した分散型エネルギーのマスタープランの策定、ＧＸアドバイザーの派遣、再生可能エネルギーの導入や省エネルギー化の施設改修等を計画的に実施するための脱炭素化推進事業債などの施策を講じているところでございます。
　おっしゃった太陽光発電につきましても、地方税制上の対応として再生可能エネルギー発電設備に係る固定資産税の特例措置を講じておりまして、今年度からペロブスカイト太陽電池を使用した一定の発電設備を対象に追加いたしました。
　関係省庁と連携して、地域主導の脱炭素の取組を後押ししてまいりたいと思います。",https://kokkai.ndl.go.jp/txt/121304601X01620240423/9,"POSITIVE,EXPLAIN","BUREAUCRATIC,CROSS_MINISTRY,BUDGET",
121304601X01520240418_029,213,総務委員会,2024-04-18,第15号,西田昭二,総務大臣政務官,大臣政務官,総務省,True,担当,西田昭二,自由民主党・無所属の会,"お答えをいたします。
　ＳＮＳ等のプラットフォームサービス上で、本人や組織の許可を得ずに、本人であるかのように加工、編集された成り済まし型の偽広告が流通しております。
　こうした成り済まし型の偽広告は、閲覧者に財産上の被害をもたらす場合があるほか、成り済まされた者の社会的評価を下げるなど権利を侵害する可能性もあり、重大な課題であると考えております。
　また、成り済まし行為については、日本人の目から見れば明らかに成り済ましなのに削除されない、削除申出を放置されている、成り済ましに対する削除、アカウント停止の基準はあるが適切に運用されていないなどの課題がございます。
　本法案は、大規模なプラットフォーム事業者に対し、権利侵害への対処に関して十分な知識経験を有する者の選任や、削除申出に対する判断、通知義務、削除基準の策定、公表、削除の実施状況についての評価、公表を求めることとしており、成り済ましの課題にも一定程度対応できるものと考えております。
　本法案が成立した暁には、制度の着実な運用を通じ、ＳＮＳ上での成り済まし型の偽広告に対しても厳正に対処するとともに、関係省庁と連携して必要な対策に取り組んでまいりたいと思います。",https://kokkai.ndl.go.jp/txt/121304601X01520240418/29,"POSITIVE,COMMIT","SPECIFIC_PLAN,CROSS_MINISTRY",
121304601X01520240418_051,213,総務委員会,2024-04-18,第15号,松本剛明,総務大臣,大臣,総務省,True,担当,松本剛明,自由民主党・無所属の会,"被害を救済するためには、悪質かつ対応の緊急性が求められる事案については特に迅速に処理することが求められることは委員のおっしゃるとおりかと思います。
　プラットフォーム事業者によっては、一定の要件を満たす公的機関など相談機関からの要請について優先的に削除基準への該当性などを審査する自主的な取組を行っていると承知しているところでございますが、多数の事案の処理をどう進めるかについては、委員からもお話がございましたように、表現の自由や国による検閲の禁止など、総合的に勘案して、事業者が自らのサービスの実態等に応じて定めることとしたところでございます。
　総務省の有識者会議においては、公的機関からの要請に応じて権利侵害情報と思われる投稿を自動的、機械的に削除することをプラットフォーム事業者に義務づけることについては、利用者の表現の自由を実質的に制約するおそれがあるため慎重であるべきとの提言をいただいているところでございます。
　総務省としては、プラットフォーム事業者におかれて、今回の法改正の趣旨も踏まえまして、権利侵害からの救済が迅速かつ確実に行われるよう自主的な削除等の対応が適切に行われることを期待いたしておりまして、法施行後におきましても私どもとしてもしっかり注視をしてまいりたいと思っております。",https://kokkai.ndl.go.jp/txt/121304601X01520240418/51,"EXPLAIN,CONSIDER",BUREAUCRATIC,
121304601X01620240423_114,213,総務委員会,2024-04-23,第16号,松本剛明,総務大臣,大臣,総務省,True,担当,松本剛明,自由民主党・無所属の会,"放送法の一部を改正する法律案につきまして、その提案理由及び内容の概要を御説明申し上げます。
　近年、国民・視聴者の多くがインターネットを主な情報入手手段として利用しつつあるなど、放送をめぐる視聴環境は急速に変化しています。そうした中において、公共放送と民間放送との二元体制の下で、日本放送協会の放送番組をテレビ等の放送の受信設備を設置しない者に対しても継続的かつ安定的に提供するため、インターネットを通じて放送番組等の配信を行う業務を協会の必須業務とするとともに、放送全体の発展に貢献するプラットフォームとしての役割を果たす観点から、民間放送事業者が講じる難視聴解消措置に対する協会の協力義務を強化する等の措置を講ずる必要があります。
　次に、法律案の内容について、その概要を御説明申し上げます。
　第一に、原則として全ての日本放送協会の放送番組について、同時配信及び見逃し配信を協会の必須業務とすることとしております。また、協会の放送番組の内容がその視聴の環境に適した形態で配信されるよう、放送番組と密接な関連を有する情報であって放送番組の編集上必要な資料により構成される番組関連情報の配信についても協会の必須業務とすることとしております。
　第二に、番組関連情報の配信を行う業務を日本放送協会自らの判断と責任において適正に遂行するため、協会に対して業務規程の策定、公表等を義務づけるとともに、その実施状況を定期的に評価すること等を義務づけることとしております。
　第三に、日本放送協会の受信料の公平な負担を図るため、テレビ等の放送の受信設備を設置した者と同等の受信環境にある者として、通信端末機器の操作等を経て協会が必須業務として行う放送番組等の配信の受信を開始した者を受信契約の締結義務の対象とすることとしております。
　第四に、民間放送事業者が講じる難視聴解消措置について、民間放送事業者から日本放送協会が行う協力の具体的な内容に関する協議の求めがあったときは、協会に対し当該協議に応じることを義務づけることとしております。
　以上のほか、所要の規定の整備を行うこととしております。
　なお、この法律は、一部の規定を除き、公布の日から起算して一年六月を超えない範囲内において政令で定める日から施行することとしております。
　以上が、この法律案の提案理由及び内容の概要であります。
　何とぞ、御審議の上、速やかに御賛同を賜りますようお願い申し上げます。",https://kokkai.ndl.go.jp/txt/121304601X01620240423/114,EXPLAIN,"SPECIFIC_PLAN,BUREAUCRATIC,TIMELINE",
121304601X01620240423_049,213,総務委員会,2024-04-23,第16号,松本剛明,総務大臣,大臣,総務省,True,担当,松本剛明,自由民主党・無所属の会,"いわば二割近くが外国人という、先進的というふうに考えるべきかどうかですが、そんな実例もお取り上げいただいたこと、我々も念頭に置いていかなければいけないと思いますが、総務省といたしましては、多文化共生社会の実現に向けて、家族帯同を含めた外国人住民の増加、多国籍化、多様性、包摂性のある社会実現の動きなど、社会経済情勢の変化への対応が求められるところでございまして、地方自治体におかれてはそれぞれの地域の実情に応じた多文化共生施策に取り組んでいただかなければならないかと考えております。
　先ほど申しましたように、地域における多文化共生推進プランを総務省では令和二年に改訂し、それぞれの自治体において計画的、総合的な多文化共生の取組を実施するようお願いしてきております。
　このプランの中でもお示しをしておりまして、地域における多文化共生の推進に当たっては、行政、生活情報の多言語化や日本語教育の推進などのコミュニケーション支援、外国人の子供の就学促進や災害時における被災者への円滑な情報提供などの生活支援などが重要であると考えております。ウクライナの事案が発生して、総務省の外郭である情報通信研究機構では、翻訳機能を持ったアプリも開発している中で急遽ウクライナ語についても充実していただくなどの対応もして、自治体にも御活用をいただくなどいたしました。
　外国人住民の方々との連携、協働による地域活性化の推進、地域住民等に対する多文化共生の意識啓発等にも取り組んでいく必要がございます。総務省では、外国人の地域おこし協力隊の増加などにも取り組んでおります。
　総務省としては、関係の府省とも連携をして、地方自治体に対して国の施策、自治体の好事例に係る情報提供を行い、また、必要な地方財政措置を充実するなどの取組を行ってきております。課題にしっかり自治体に対応していただけるように支えていきたいと思います。",https://kokkai.ndl.go.jp/txt/121304601X01620240423/49,"POSITIVE,EXPLAIN","BUREAUCRATIC,CROSS_MINISTRY,BUDGET",
121304601X01520240418_053,213,総務委員会,2024-04-18,第15号,松本剛明,総務大臣,大臣,総務省,True,担当,松本剛明,自由民主党・無所属の会,"本法案におきまして、削除基準はプラットフォーム事業者が自らの判断で策定、公表することとしておりまして、運用状況の公表を通じて基準の見直しが促されていくことを基本といたしております。
　ただし、表現の自由に配慮しつつも被害者救済の実効性を確保するため、総務省におきまして、どのような情報を流通させることが法令違反や権利侵害となるのか明確になるよう、関係団体と協力することによりましてガイドラインなどを示すことを検討してまいりたいと考えております。",https://kokkai.ndl.go.jp/txt/121304601X01520240418/53,"EXPLAIN,CONSIDER","BUREAUCRATIC,CROSS_MINISTRY",
121304601X01520240418_055,213,総務委員会,2024-04-18,第15号,松本剛明,総務大臣,大臣,総務省,True,担当,松本剛明,自由民主党・無所属の会,"既に委員からもお話がありましたとおり、誹謗中傷等の違法、有害情報への対処に当たっては、迅速な被害者救済が求められる一方で表現の自由にも十分配慮しなければならないところでありまして、総務省の有識者会議でもそのような議論があったことを踏まえて、本法案におきましては、被害の拡大防止や救済を図るため、プラットフォーム事業者における削除対応の迅速化、削除等の基準や運用状況の公表を義務づける枠組みを設けたところでございますが、その内容について、事業者の自主的な取組を促すことを基本としているところでございます。
　削除基準の内容を定める際など、事業者において判断が難しい場合もありまして、第三者機関が支援することも考えられるところでございまして、プラットフォーム事業者が判断するに当たって第三者に照会をするとかいうことはあり得るかと思いますが、公的に第三者機関を設置するかどうかということに関しては、独立性や中立性をどのように確保するのかという観点から、本当に誰が設置するのか、政府が設置、運営にどのように関与するのか、どのような構成とするのか、どのような役割を持たせるのか、恒常的な機関であるとすれば何らかのチェックをする仕組みが必要になるのかどうか、様々な課題があると認識をしておりまして、政府としては、有識者、被害者団体、事業者団体その他関係する機関等と協力することで、ガイドラインの策定等、一定の目安を示すことを検討してまいりたいと考えているところでございます。
　政府と事業者が相互にその役割を果たし、民間のノウハウを活用しつつ、プラットフォーム事業者における削除等の自主的取組の透明化を図るとともに、誹謗中傷といった権利侵害への対処にはしっかりと対応したいと思っておりまして、本法案が御理解いただいて成立してからもしっかりと注視していかなければいけないと認識をしております。",https://kokkai.ndl.go.jp/txt/121304601X01520240418/55,"EXPLAIN,CONSIDER",BUREAUCRATIC,
121304601X01520240418_063,213,総務委員会,2024-04-18,第15号,松本剛明,総務大臣,大臣,総務省,True,担当,松本剛明,自由民主党・無所属の会,"おっしゃるとおり、憲法第十三条の人格権も第二十一条の表現の自由も国民の基本的人権を保障する規定であり、いずれも尊重されなければならないものであるというふうに考えるところでございますが、特に憲法第二十一条、表現の自由はやはり民主主義の根幹にも関わるということで、国、政府としてどのように関与をするかに当たっては配慮しなければいけないものであるというふうにこれまでも考えてきたところではないかというふうに思われるところですが、本法案について申し上げれば、投稿者に保障された表現の自由と投稿者でない方の人格権のバランスを踏まえてプラットフォーム事業者に必要な義務を課そうとするものでございます。
　これからも、憲法上の要請、人格権、表現の自由にとどまらず、昨今の深刻な状況は生存権や財産権にまで様々な影響を及ぼしていると考えられまして、総合的に勘案をすると同時に、社会経済情勢の変化、技術の進化もしっかりと見つつ、インターネット上の違法、有害情報への対策に関する制度は不断に見直しをしなければいけないという認識を持って取り組んでまいりたいと思っております。",https://kokkai.ndl.go.jp/txt/121304601X01520240418/63,"POSITIVE,CONSIDER","OWN_OPINION,BUREAUCRATIC",
121304601X01520240418_073,213,総務委員会,2024-04-18,第15号,松本剛明,総務大臣,大臣,総務省,True,担当,松本剛明,自由民主党・無所属の会,繰り返しになりますけれども、プラットフォーム事業者が被害者から投稿の削除申出を受け付け、当該投稿の権利侵害性を適切に調査した結果、権利が侵害されていると認識したにもかかわらず、これを削除せず放置した場合には、法第三条第一項に基づいて、被害者に生じた損害について損害賠償責任の制限を得ることはできなくなります。,https://kokkai.ndl.go.jp/txt/121304601X01520240418/73,EXPLAIN,BUREAUCRATIC,
121304601X01520240418_065,213,総務委員会,2024-04-18,第15号,松本剛明,総務大臣,大臣,総務省,True,担当,松本剛明,自由民主党・無所属の会,"お話がありましたとおり、ＳＮＳ等のプラットフォームサービスにおきまして、成り済まし行為、定義もまだいろいろ議論があるんですが、いわゆる成り済まし行為が発生しているということは私も承知をいたしているところであります。
　成り済まし行為は、これも今委員からございました成り済ましを、いわば閲覧した方に財産上の被害をもたらすといった側面があるほか、成り済まされた人にも社会的評価を下げるなどの権利を侵害する可能性もあるものであると考えて、重大な課題となってきているというふうに認識をしております。
　成り済まし行為が他人の権利を侵害する場合には、プロバイダー責任制限法に基づく発信者情報開示制度により発信者を特定して損害賠償請求等を行うことができることとなっております。
　成り済まし行為につきましては既に、明らかな成り済ましなのに削除されない、削除申出が放置されている、成り済ましに対する削除、アカウント停止の基準はあるが適切に運用されていないなどの課題があるというふうに言われてきているところでありまして、本法案では、大規模なプラットフォーム事業者に対しまして、権利侵害への対処に関して十分な知識経験を有する者の選任や、削除申出窓口、手続の整備、公表義務、削除申出への対応体制の整備義務や、削除申出に対する判断、通知義務、削除基準の策定、公表といった削除の実施状況についての評価、公表を求めることとしておりまして、成り済ましの対策としても一定の効果は期待できるのではないかと考えているところでございます。
　さらに、成り済まし行為に対するプラットフォーム事業者の対策に関しては、情報空間の健全性確保の在り方について、偽・誤情報への対応を含め、今、有識者会議で議論、検討を一層進めているところでございます。",https://kokkai.ndl.go.jp/txt/121304601X01520240418/65,"EXPLAIN,CONSIDER","SPECIFIC_PLAN,BUREAUCRATIC",
